Download_date,State,City,Station,From Date,To Date,PM2.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 06:00,03-09-2019 07:00,19.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 07:00,03-09-2019 08:00,26.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 08:00,03-09-2019 09:00,24.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 09:00,03-09-2019 10:00,23.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 10:00,03-09-2019 11:00,30.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 11:00,03-09-2019 12:00,22.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 12:00,03-09-2019 13:00,40.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 13:00,03-09-2019 14:00,23.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 14:00,03-09-2019 15:00,13.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 15:00,03-09-2019 16:00,13.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 16:00,03-09-2019 17:00,16.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 17:00,03-09-2019 18:00,21.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 18:00,03-09-2019 19:00,30.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 19:00,03-09-2019 20:00,26.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 20:00,03-09-2019 21:00,29.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 21:00,03-09-2019 22:00,26.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 22:00,03-09-2019 23:00,36.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 23:00,04-09-2019 00:00,30.54
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 00:00,04-09-2019 01:00,19.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 01:00,04-09-2019 02:00,16.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 02:00,04-09-2019 03:00,13.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 03:00,04-09-2019 04:00,23.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 04:00,04-09-2019 05:00,15.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 05:00,04-09-2019 06:00,20.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 06:00,04-09-2019 07:00,16.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 07:00,04-09-2019 08:00,13.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 08:00,04-09-2019 09:00,24.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 09:00,04-09-2019 10:00,42.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 10:00,04-09-2019 11:00,41.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 11:00,04-09-2019 12:00,25.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 12:00,04-09-2019 13:00,20.05
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 13:00,04-09-2019 14:00,12.01
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 14:00,04-09-2019 15:00,11.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 15:00,04-09-2019 16:00,19.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 16:00,04-09-2019 17:00,30.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 17:00,04-09-2019 18:00,76.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 18:00,04-09-2019 19:00,60.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 19:00,04-09-2019 20:00,44.46
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 20:00,04-09-2019 21:00,40.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 21:00,04-09-2019 22:00,38.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 22:00,04-09-2019 23:00,37.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",04-09-2019 23:00,05-09-2019 00:00,29.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 00:00,05-09-2019 01:00,43.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 01:00,05-09-2019 02:00,39.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 02:00,05-09-2019 03:00,29.85
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 03:00,05-09-2019 04:00,18.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 04:00,05-09-2019 05:00,20.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 05:00,05-09-2019 06:00,18.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 06:00,05-09-2019 07:00,23.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 07:00,05-09-2019 08:00,16.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 08:00,05-09-2019 09:00,23.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 09:00,05-09-2019 10:00,34.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 10:00,05-09-2019 11:00,27.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 11:00,05-09-2019 12:00,23.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 12:00,05-09-2019 13:00,27.93
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 13:00,05-09-2019 14:00,24.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 14:00,05-09-2019 15:00,15.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 15:00,05-09-2019 16:00,18.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 16:00,05-09-2019 17:00,14.31
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 17:00,05-09-2019 18:00,28.86
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 18:00,05-09-2019 19:00,26.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 19:00,05-09-2019 20:00,35.01
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 20:00,05-09-2019 21:00,38.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 21:00,05-09-2019 22:00,33.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 22:00,05-09-2019 23:00,35.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",05-09-2019 23:00,06-09-2019 00:00,32.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 00:00,06-09-2019 01:00,36.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 01:00,06-09-2019 02:00,33.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 02:00,06-09-2019 03:00,25.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 03:00,06-09-2019 04:00,36.18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 04:00,06-09-2019 05:00,39.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 05:00,06-09-2019 06:00,37.05
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 06:00,06-09-2019 07:00,33.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 07:00,06-09-2019 08:00,44.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 08:00,06-09-2019 09:00,32.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 09:00,06-09-2019 10:00,35.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 10:00,06-09-2019 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 11:00,06-09-2019 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 12:00,06-09-2019 13:00,19.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 13:00,06-09-2019 14:00,21.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 14:00,06-09-2019 15:00,25.87
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 15:00,06-09-2019 16:00,28.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 16:00,06-09-2019 17:00,19.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 17:00,06-09-2019 18:00,53.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 18:00,06-09-2019 19:00,32.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 19:00,06-09-2019 20:00,34.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 20:00,06-09-2019 21:00,30.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 21:00,06-09-2019 22:00,31.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 22:00,06-09-2019 23:00,45.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",06-09-2019 23:00,07-09-2019 00:00,35.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 00:00,07-09-2019 01:00,38.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 01:00,07-09-2019 02:00,20.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 02:00,07-09-2019 03:00,28.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 03:00,07-09-2019 04:00,27.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 04:00,07-09-2019 05:00,26.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 05:00,07-09-2019 06:00,22.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 06:00,07-09-2019 07:00,28.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 07:00,07-09-2019 08:00,34.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 08:00,07-09-2019 09:00,34.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 09:00,07-09-2019 10:00,57.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 10:00,07-09-2019 11:00,39.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 11:00,07-09-2019 12:00,51.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 12:00,07-09-2019 13:00,40.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 13:00,07-09-2019 14:00,40.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 14:00,07-09-2019 15:00,32.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 15:00,07-09-2019 16:00,78.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 16:00,07-09-2019 17:00,57.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 17:00,07-09-2019 18:00,48.12
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 18:00,07-09-2019 19:00,46.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 19:00,07-09-2019 20:00,60.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 20:00,07-09-2019 21:00,40.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 21:00,07-09-2019 22:00,46.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 22:00,07-09-2019 23:00,43.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",07-09-2019 23:00,08-09-2019 00:00,39.31
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 00:00,08-09-2019 01:00,34.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 01:00,08-09-2019 02:00,18.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 02:00,08-09-2019 03:00,28.37
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 03:00,08-09-2019 04:00,36.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 04:00,08-09-2019 05:00,31.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 05:00,08-09-2019 06:00,26.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 06:00,08-09-2019 07:00,23.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 07:00,08-09-2019 08:00,36.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 08:00,08-09-2019 09:00,36.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 09:00,08-09-2019 10:00,23.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 10:00,08-09-2019 11:00,20.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 11:00,08-09-2019 12:00,36.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 12:00,08-09-2019 13:00,19.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 13:00,08-09-2019 14:00,10.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 14:00,08-09-2019 15:00,6.67
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 15:00,08-09-2019 16:00,20.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 16:00,08-09-2019 17:00,23.87
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 17:00,08-09-2019 18:00,15.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 18:00,08-09-2019 19:00,42.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 19:00,08-09-2019 20:00,43.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 20:00,08-09-2019 21:00,48.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 21:00,08-09-2019 22:00,47.05
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 22:00,08-09-2019 23:00,47.98
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-09-2019 23:00,09-09-2019 00:00,29.05
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 00:00,09-09-2019 01:00,19.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 01:00,09-09-2019 02:00,10.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 02:00,09-09-2019 03:00,20.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 03:00,09-09-2019 04:00,27.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 04:00,09-09-2019 05:00,14.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 05:00,09-09-2019 06:00,19.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 06:00,09-09-2019 07:00,25.65
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 07:00,09-09-2019 08:00,34.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 08:00,09-09-2019 09:00,41.98
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 09:00,09-09-2019 10:00,42.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 10:00,09-09-2019 11:00,41.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 11:00,09-09-2019 12:00,28.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 12:00,09-09-2019 13:00,16.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 13:00,09-09-2019 14:00,35.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 14:00,09-09-2019 15:00,40.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 15:00,09-09-2019 16:00,28.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 16:00,09-09-2019 17:00,39.28
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 17:00,09-09-2019 18:00,41.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 18:00,09-09-2019 19:00,45.67
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 19:00,09-09-2019 20:00,61.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 20:00,09-09-2019 21:00,62.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 21:00,09-09-2019 22:00,50.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 22:00,09-09-2019 23:00,51.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-09-2019 23:00,10-09-2019 00:00,35.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 00:00,10-09-2019 01:00,20.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 01:00,10-09-2019 02:00,11.95
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 02:00,10-09-2019 03:00,31.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 03:00,10-09-2019 04:00,21.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 04:00,10-09-2019 05:00,17.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 05:00,10-09-2019 06:00,22.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 06:00,10-09-2019 07:00,28.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 07:00,10-09-2019 08:00,27.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 08:00,10-09-2019 09:00,21.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 09:00,10-09-2019 10:00,19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 10:00,10-09-2019 11:00,33.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 11:00,10-09-2019 12:00,36.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 12:00,10-09-2019 13:00,26.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 13:00,10-09-2019 14:00,35.4
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 14:00,10-09-2019 15:00,34.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 15:00,10-09-2019 16:00,33.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-09-2019 16:00,10-09-2019 17:00,128.2
